month,day,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
1,6,21,93,69,35,83,49,11,8,59,40,19,60,24,58,1,0.6
1,6,22,97,72,37,80,50,9,8,48,40,28,60,23,58,0.7,0.6
1,6,23,98,73,39,74,52,11,8,38,41,40,60,24,58,0.8,0.6
1,7,0,95,71,41,83,54,9,9,28,41,52,60,27,51,0.6,0.7
1,7,1,129,98,44,98,57,10,9,28,41,52,60,52,52,0.7,0.7
1,7,2,125,95,48,109,60,7,9,24,41,46,60,49,52,0.6,0.7
1,7,3,85,63,50,99,64,5,9,17,41,48,54,49,52,0.4,0.7
1,7,4,73,35,51,95,67,5,9,15,41,52,52,50,52,0.3,0.7
1,7,5,65,25,51,79,69,5,9,12,40,57,57,51,52,0.3,0.7
1,7,6,62,18,51,73,70,5,9,13,40,55,57,52,52,0.3,0.7
1,7,7,63,16,50,76,72,6,9,16,39,51,57,52,52,0.3,0.7
1,7,8,70,14,49,90,74,6,9,20,39,44,57,51,52,0.3,0.6
1,7,9,81,15,48,112,77,6,9,24,38,40,57,49,52,0.3,0.6
1,7,10,77,9,47,104,79,7,8,29,37,34,57,48,52,0.3,0.6
1,7,11,86,12,46,122,82,12,9,25,37,40,57,47,52,0.6,0.6
1,7,12,103,17,45,155,86,12,9,24,36,40,57,45,52,0.6,0.6
1,7,13,92,19,44,134,89,10,8,24,35,40,57,43,52,0.5,0.6
1,7,14,92,22,43,134,92,10,9,22,34,45,57,42,52,0.4,0.6
1,7,15,91.5,18,42.5,132.5,94,9,9,23.5,33,44,57,41,52,0.4,0.6
1,7,16,91,14,42,131,96,8,9,25,32,43,57,40,52,0.4,0.6
1,7,17,84.66666667,17,41,122,99,8,9,34,31,33,57,39,52,0.4,0.5
1,7,18,78.33333333,19.5,40,99.5,100,8,9,39,30,26,57,38,52,0.6,0.5
1,7,19,72,22,39,77,100,8,8,38,29,27,57,36,52,0.6,0.5
1,7,20,65.66666667,22,36,70,102,8,8,36.33333333,27,29,57,36,52,0.5,0.5
1,7,21,59.33333333,16,34,64,102,7,8,34.66666667,26,24,57,34,52,0.45,0.5
1,7,22,53,15,32,55,100,7,8,33,25,30,57,32,52,0.4,0.5
1,7,23,51,16,29,51,99,8,8,26,24,38,57,31,52,0.4,0.4
1,8,0,46,15,27,46,98,9,8,24,24,40,57,31,51,0.5,0.4
1,8,1,47,14,23,47,96,7,8,21,24,42,57,42,42,0.3,0.4
1,8,2,44,15,19,44,93,7,8,21,24,40,57,41,42,0.3,0.4
1,8,3,44,15,17,44,90,8,8,17,24,43,57,42,42,0.3,0.4
1,8,4,43,16,17,43,88,8,8,20,24,39,57,41,42,0.4,0.4
1,8,5,45,15,16,45,87,8,8,23,24,34,55,40,42,0.5,0.4
1,8,6,46,17,16,46,86,9,8,25,25,31,51,38,42,0.5,0.4
1,8,7,48,19,16,48,84,9,8,28,26,28,48,37,42,0.5,0.4
1,8,8,52,23,17,53,83,9,8,32,26,23,48,35,42,0.5,0.4
1,8,9,54,26,17,58,80,10,9,26,26,33,48,34,42,0.5,0.5
1,8,10,55,23,18,60,78,9,9,22,26,42,48,34,42,0.4,0.5
1,8,11,54,24,18,58,76,10,9,23,26,42,48,34,42,0.5,0.5
1,8,12,51,23,18,51,71,9,8,21,26,47,48,35,42,0.4,0.4
1,8,13,53,21,19,55,68,9,8,22,26,49,49,37,42,0.4,0.4
1,8,14,59,24,19,68,65,10,8,23,26,50,50,39,42,0.5,0.4
1,8,15,60,27,19,70,61,10,9,25,26,49,50,42,42,0.5,0.4
1,8,16,59,28,20,68,58,10,9,29,26,44,50,44,44,0.5,0.5
1,8,17,63,27,20,75,56,11,9,34,26,37,50,45,45,0.5,0.5
1,8,18,62,27,20,73,57,10,9,48,26,21,50,42,45,0.5,0.5
1,8,19,62,32,21,74,57,9,9,52,27,14,50,39,45,0.5,0.4
1,8,20,62,32,21,74,57,9,9,56,28,9,50,34,45,0.5,0.4
1,8,21,62,34,22,74,58,9,9,59,30,6,50,29,45,0.6,0.5
1,8,22,63,35,23,76,58,8,9,63,31,4,50,23,45,0.6,0.5
1,8,23,62,35,24,73,59,8,9,63,32,4,50,17,45,0.6,0.5
1,9,0,63,35,24,75,60,9,9,63,34,4,50,12,45,0.7,0.5
1,9,1,62,38,25,74,62,9,9,61,36,4,50,4,4,0.7,0.5
1,9,2,62.44444444,38.22222222,25.55555556,74.77777778,62.88888889,9.666666667,9.111111111,58.66666667,36.77777778,6.555555556,50,6.555555556,6.555555556,0.711111111,0.511111111
1,9,3,62.88888889,38.44444444,26.11111111,75.55555556,63.77777778,10.33333333,9.222222222,56.33333333,37.55555556,9.111111111,50,9.111111111,9.111111111,0.722222222,0.522222222
1,9,4,63.33333333,38.66666667,26.66666667,76.33333333,64.66666667,11,9.333333333,54,38.33333333,11.66666667,50,11.66666667,11.66666667,0.733333333,0.533333333
1,9,5,63.77777778,38.88888889,27.22222222,77.11111111,65.55555556,11.66666667,9.444444444,51.66666667,39.11111111,14.22222222,50,14.22222222,14.22222222,0.744444444,0.544444444
1,9,6,64.22222222,39.11111111,27.77777778,77.88888889,66.44444444,12.33333333,9.555555556,49.33333333,39.88888889,16.77777778,50,16.77777778,16.77777778,0.755555556,0.555555556
1,9,7,64.66666667,39.33333333,28.33333333,78.66666667,67.33333333,13,9.666666667,47,40.66666667,19.33333333,50,19.33333333,19.33333333,0.766666667,0.566666667
1,9,8,65.11111111,39.55555556,28.88888889,79.44444444,68.22222222,13.66666667,9.777777778,44.66666667,41.44444444,21.88888889,50,21.88888889,21.88888889,0.777777778,0.577777778
1,9,9,65.55555556,39.77777778,29.44444444,80.22222222,69.11111111,14.33333333,9.888888889,42.33333333,42.22222222,24.44444444,50,24.44444444,24.44444444,0.788888889,0.588888889
1,9,10,66,40,30,81,70,15,10,40,43,27,50,27,27,0.8,0.6
1,9,11,66,39,31,76,71,13.33333333,10,30,43,43,50,35,35,0.7,0.6
1,9,12,66,32,32,52,71,11.66666667,10,27,43,50,50,40,40,0.6,0.6
1,9,13,66,28,33,50,71,10,10,28.33333333,46,53,53,43,43,0.6,0.6
1,9,14,66,28,34,59,71,10,10,29.66666667,47,55,55,41,43,0.6,0.6
1,9,15,66,27,34,64,70,11,10,31,48,55,55,43,43,0.6,0.6
1,9,16,66,35,34,81,71,12,10,40,48,46,55,43,43,0.6,0.6
1,9,17,59,40,35,67,70,12,10,48,49,35,55,46,46,0.6,0.6
1,9,18,61,40,35,71,70,11,10,71,51,11,55,44,46,0.7,0.6
1,9,19,65,43,36,79,71,11,10,80,53,4,55,39,46,0.9,0.7
1,9,20,71,49,37,92,72,10,11,78,54,4,55,33,46,0.9,0.7
1,9,21,72,48,38,93,73,10,11,79,55,4,55,27,46,0.9,0.7
1,9,22,80,55,39,110,75,11,11,79,57,4,55,20,46,1.1,0.7
1,9,23,77,56,40,98,76,10,11,78,58,5,55,14,46,1,0.8
1,10,0,77,56,41,92,77,10,11,76,58,4,55,9,46,1.1,0.8
1,10,1,75,55,42,98,78,9,11,74,59,4,55,4,4,1,0.8
1,10,2,74,54,42,82,78,9,11,73,60,4,55,4,4,0.9,0.8
1,10,3,68,49,43,74,78,9,11,70,61,4,55,4,4,0.9,0.8
1,10,4,63,45,43,70,78,8,11,68,61,4,55,4,4,0.8,0.8
1,10,5,64,46,43,68,78,8,11,68,62,4,55,4,4,0.8,0.8
1,10,6,64,46,43,67,77,9,10,68,62,4,55,4,4,0.8,0.8
1,10,7,67,48,43,72,77,10,10,69,62,4,55,4,4,0.9,0.8
1,10,8,72,52,44,82,77,10,10,68,63,5,55,4,4,1,0.8
1,10,9,97,62,45,144,80,12,10,75,63,6,55,4,4,1.1,0.8
1,10,10,94,70,46,119,82,13,10,67,64,12,55,5,5,0.9,0.8
1,10,11,82,60,47,95,82,15,10,53,65,25,55,8,8,0.8,0.8
1,10,12,74,54,48,80,84,22,11,50,66,33,55,12,12,1,0.9
1,10,13,80,59,49,74,85,15,11,41,65,46,55,17,17,0.8,0.9
1,10,14,70,51,50,68,85,13,11,34,64,52,55,23,23,0.7,0.9
1,10,15,62,42,51,74,85,15,11,35,64,53,53,29,29,0.8,0.9
1,10,16,67,48,51,72,85,15,12,41,64,47,53,34,34,0.7,0.9
1,10,17,57,40,51,56,85,12,12,40,64,42,53,39,39,0.7,0.9
1,10,18,38,3,50,3,82,22,12,76,64,13,53,39,39,1.7,0.9
1,10,19,76,55,50,101,83,23,12,86,64,5,53,36,39,1.8,1
1,10,20,104,78,51,124,84,21,13,90,65,4,53,33,39,2,1
1,10,21,115,87,53,152,86,20,13,90,65,4,53,28,39,2,1.1
1,10,22,105,79,54,116,87,19,14,88,66,4,53,22,39,1.8,1.1
1,10,23,114,86,55,114,87,14,14,86,66,5,53,16,39,1.6,1.1
1,11,0,117,88,57,116,88,12,14,84,66,4,53,10,39,1.5,1.1
1,11,1,108,81,58,106,89,12,14,81,67,4,53,4,4,1.3,1.1
1,11,2,99,74,58,88,89,12,14,76,67,4,53,4,4,1,1.1
1,11,3,88,65,59,71,89,11,14,72,67,5,53,4,4,0.9,1.1
1,11,4,78,57,60,74,89,10,14,73,67,4,53,4,4,0.9,1.1
1,11,5,87,64,60,78,89,9,14,73,67,4,53,4,4,1,1.2
1,11,6,88,65,61,85,90,10,14,72,68,4,53,4,4,0.9,1.2
1,11,7,93,69,62,90,91,10,14,72,68,4,53,4,4,1,1.2
1,11,8,98,73,63,92,91,10,14,75,68,5,53,4,4,1.1,1.2
1,11,9,112,84,64,115,90,13,14,75,68,9,53,5,5,1.1,1.2
1,11,10,124,94,65,125,90,19,15,63,68,19,53,7,7,1.2,1.2
1,11,11,115,87,66,106,91,29,15,59,68,28,53,10,10,1.4,1.2
1,11,12,105,79,67,82,91,20,15,46,68,42,53,14,14,0.9,1.2
1,11,13,83,61,67,67,91,16,15,35,68,54,54,21,21,0.7,1.2
1,11,14,79,58,67,78,91,18,16,48,68,46,54,26,26,0.8,1.2
1,11,15,85,63,68,84,91,16,16,41,68,53,54,32,32,0.8,1.2
1,11,16,82.5,61,69,87.5,92.5,15.5,16,44.5,69,46,54,36,36,0.75,1.2
1,11,17,80,59,70,91,94,15,16,48,70,39,54,40,40,0.7,1.2
1,11,18,78,57,72,85,97,14,15,65,68,18,54,41,41,0.7,1.2
1,11,19,77,56,72,96,97,13,15,79,68,5,54,38,41,0.9,1.1
1,11,20,82,60,71,109,96,12,15,73,67,7,54,34,41,0.8,1.1
1,11,21,72,52,70,94,94,11,14,52,66,20,54,30,41,0.6,1
1,11,22,70,41,68,90,93,12,14,56,64,16,54,26,41,0.6,1
1,11,23,70,43,66,90,92,14,14,59,63,11,54,21,41,0.6,0.9
1,12,0,71,44,64,91,91,14,14,64,62,6,54,15,41,0.7,0.9
1,12,1,69,45,63,87,90,13,14,64,62,6,54,6,6,0.7,0.9
1,12,2,68,42,62,85,90,12,14,63,61,5,54,6,6,0.7,0.8
1,12,3,67,42,61,83,90,9,14,62,61,4,54,5,6,0.6,0.8
1,12,4,67,39,60,83,91,10,14,60,60,5,54,5,6,0.6,0.8
1,12,5,68,39,59,85,91,10,14,61,60,4,54,5,6,0.6,0.8
1,12,6,70,42,58,89,91,11,14,64,59,4,54,5,6,0.6,0.8
1,12,7,74,44,57,97,91,11,14,65,59,4,54,5,6,0.6,0.8
1,12,8,89,48,56,128,93,11,14,65,59,6,54,5,6,0.7,0.8
1,12,9,104,50,54,157,95,14,14,58,58,13,54,6,6,0.7,0.7
1,12,10,110,51,53,170,96,13,14,45,57,32,54,9,9,0.5,0.7
1,12,11,101,47,51,152,98,9,13,34,56,48,54,14,14,0.4,0.7
1,12,12,104,42,49,157,101,8,13,25,55,62,62,22,22,0.4,0.7
1,12,13,123,45,49,195,107,8,12,22,55,68,68,30,30,0.4,0.6
1,12,14,123,42,48,195,112,8,12,21,54,71,71,38,38,0.3,0.6
1,12,15,116,40,47,181,116,7,11,22,53,71,71,46,46,0.3,0.6
1,12,16,109,40,46,167,119,7,11,28,52,66,71,54,54,0.3,0.6
1,12,17,100,36,45,149,121,7,11,43,52,49,71,58,58,0.4,0.6
1,12,18,96,35,44,142,124,8,10,84,53,9,71,56,58,0.5,0.6
1,12,19,109,44,44,167,127,9,10,89,53,4,71,50,58,0.6,0.6
1,12,20,106,55,44,162,129,10,10,86,54,4,71,43,58,0.7,0.5
1,12,21,93,56,44,135,131,12,10,86,55,4,71,35,58,0.6,0.5
1,12,22,83,52,44,116,132,12,10,83,56,5,71,26,58,0.6,0.5
1,12,23,79,51,45,108,133,10,10,80,57,5,71,18,58,0.6,0.5
1,13,0,78,51,45,106,133,11,10,80,58,4,71,10,58,0.7,0.5
1,13,1,74,53,45,98,134,11,10,77,58,4,71,4,4,0.6,0.5
1,13,2,73,50,46,96,134,12,10,76,59,4,71,4,4,0.6,0.5
1,13,3,72,51,46,93,134,12,10,75,60,4,71,4,4,0.6,0.5
1,13,4,69,49,46,88,135,11,10,74,60,4,71,4,4,0.6,0.5
1,13,5,71,48,47,91,135,12,10,73,61,3,71,4,4,0.6,0.5
1,13,6,70,47,47,89,135,12,10,73,61,4,71,4,4,0.6,0.5
1,13,7,69,45,47,88,135,13,10,76,61,3,71,4,4,0.7,0.5
1,13,8,76,49,47,102,134,14,10,78,62,4,71,4,4,0.8,0.5
1,13,9,82,53,47,113,132,14,10,73,63,11,71,5,5,0.7,0.5
1,13,10,75,51,47,100,129,12,10,45,63,41,71,9,9,0.5,0.5
1,13,11,75,49,47,100,127,11,10,37,63,50,71,15,15,0.5,0.5
1,13,12,70,46,47,90,124,11,11,41,63,51,71,21,21,0.5,0.6
1,13,13,72,47,48,93,120,10,11,44,64,53,71,27,27,0.5,0.6
1,13,14,79,58,48,99,116,10,11,48,65,58,71,34,34,0.5,0.6
1,13,15,83,61,49,92,112,9,11,47,66,57,66,41,41,0.4,0.6
1,13,16,92,68,50,86,108,9,11,52,68,51,58,46,46,0.4,0.6
1,13,17,73,53,51,88,106,10,11,73,69,31,58,49,49,0.5,0.6
1,13,18,79,51,52,108,104,11,11,105,70,5,58,44,49,0.6,0.6
1,13,19,90,66,52,129,103,13,11,110,70,5,58,39,49,0.7,0.6
1,13,20,107,80,54,131,102,14,12,109,71,4,58,33,49,0.6,0.6
1,13,21,99,74,54,108,100,12,12,109,72,4,58,27,49,0.6,0.6
1,13,22,90,67,55,102,100,11,11,112,74,4,58,20,49,0.7,0.6
1,13,23,92,68,56,108,100,11,12,111,75,5,58,14,49,0.8,0.6
1,14,0,90,67,56,109,100,11,12,106,76,4,58,8,49,0.7,0.6
1,14,1,87,64,57,105,100,11,12,104,77,3,58,3,3,0.8,0.6
1,14,2,85,63,57,100,100,13,12,102,78,4,58,4,4,0.8,0.6
1,14,3,84,62,58,95,101,15,12,102,79,4,58,4,4,0.8,0.6
1,14,4,82,60,58,93,101,13,12,101,80,4,58,4,4,0.9,0.6
1,14,5,88,65,59,98,101,15,12,101,82,4,58,4,4,0.9,0.6
1,14,6,89,66,60,97,101,12,12,97,83,4,58,4,4,1,0.7
1,14,7,90,67,61,100,102,12,12,97,84,4,58,4,4,1.1,0.7
1,14,8,94,70,62,113,102,12,12,99,84,4,58,4,4,1.3,0.7
1,14,9,103,77,62,128,103,16,12,113,86,5,58,4,4,1.4,0.7
1,14,10,119,90,64,132,104,19,12,111,89,10,58,5,5,1,0.8
1,14,11,117,88,66,119,105,18,12,104,92,21,58,7,7,0.9,0.8
1,14,12,112,84,67,96,105,16,13,89,94,34,58,11,11,0.7,0.8
1,14,13,100,75,68,86,105,17,13,74,95,60,60,18,18,0.6,0.8
1,14,14,89,66,69,67,104,13,13,49,95,94,94,29,29,0.5,0.8
1,14,15,85,56,69,65,103,11.5,13,38,94,103,103,41,41,0.5,0.8
1,14,16,81,55,69,70.5,103,10,13,42.5,96,114,114,55,55,0.45,0.8
1,14,17,77,54,69,76,103,9,13,47,95,116,116,69,69,0.4,0.8
1,14,18,73,53,69,96,102,12,13,67,94,118,118,82,82,0.5,0.8
1,14,19,88,65,69,100,101,10,13,81,92,94,118,92,92,0.6,0.8
1,14,20,92,68,69,111,100,8,13,106,92,39,118,92,92,0.6,0.8
1,14,21,72,51,68,93,100,7,13,83,91,31,118,89,92,0.5,0.8
1,14,22,59,29,66,67,98,6,12,50,88,51,118,83,92,0.4,0.8
1,14,23,51,21,64,52,96,6,12,33,85,65,118,78,92,0.4,0.8
1,15,0,49,18,62,49,93,6,12,31,82,63,118,72,92,0.4,0.7
1,15,1,42,19,60,42,90,6,12,35,79,53,118,53,53,0.4,0.7
1,15,2,39,20,58,39,88,6,11,32,76,54,118,54,54,0.3,0.7
1,15,3,35,18,56,35,85,6,11,30,73,55,118,54,54,0.3,0.7
1,15,4,30,16,54,30,82,6,11,26,69,56,118,54,54,0.3,0.7
1,15,5,30,17,52,30,79,6,10,29,66,53,118,54,54,0.3,0.6
1,15,6,37,21,50,36,77,6,10,73,65,8,118,46,54,0.3,0.6
1,15,7,42,23,48,42,74,6,10,80,64,2,118,40,54,0.4,0.6
1,15,8,53,27,46,56,72,8,10,79,63,4,118,36,54,0.5,0.5
1,15,9,64,39,44,78,69,10,9,84,62,7,118,30,54,0.7,0.5
1,15,10,64,44,42,77,67,10,9,61,60,36,118,28,54,0.5,0.5
1,15,11,69,50,40,76,65,11,9,62,58,50,118,27,54,0.5,0.5
1,15,12,88,65,39,82,65,12,9,68,57,55,118,27,54,0.6,0.5
1,15,13,90,67,39,79,64,14,8,68,57,58,118,28,54,0.6,0.5
1,15,14,78,57,38,68,64,11,8,48,57,76,118,36,54,0.5,0.5
1,15,15,61,40,38,72,65,10,8,46,57,83,118,46,54,0.4,0.5
1,15,16,70,40,38,89,66,10,8,58,57,79,118,56,56,0.5,0.5
1,15,17,106,57,39,161,69,13,9,106,60,38,118,59,59,0.6,0.5
1,15,18,154,99,40,257,76,15,9,80,60,48,94,61,61,1.1,0.5
1,15,19,180,136,43,198,80,14,9,63,60,56,83,62,62,1.2,0.5
1,15,20,204,154,47,206,84,12,9,61,58,46,83,60,62,1.2,0.5
1,15,21,207,157,51,216,89,7,9,51,56,32,83,57,62,1.2,0.6
1,15,22,185,139,56,172,93,6,9,35,56,40,83,53,62,1,0.6
1,15,23,158,120,60,147,97,5,9,30,56,46,83,48,62,0.9,0.6
1,16,0,127,96,63,143,101,5,9,27,56,44,83,44,62,0.8,0.6
1,16,1,112,70,66,174,107,5,9,25,55,42,83,42,42,0.6,0.6
1,16,2,117,59,67,183,113,5,9,24,55,43,83,42,42,0.7,0.7
1,16,3,119,60,69,188,119,6,9,28,55,38,83,41,42,0.8,0.7
1,16,4,108,58,71,166,125,4,9,19,54,47,83,42,42,0.6,0.7
1,16,5,104,50,72,158,130,4,9,16,54,52,83,44,44,0.5,0.7
1,16,6,104,46,73,158,135,4,9,17,52,52,83,46,46,0.4,0.7
1,16,7,101,47,74,152,140,4,9,19,49,54,83,47,47,0.4,0.7
1,16,8,69,34,74,87,141,4,8,22,47,53,83,48,48,0.4,0.7
1,16,9,51,14,73,51,140,5,8,22,44,55,83,49,49,0.4,0.7
1,16,10,49,16,72,49,139,6,8,21,42,56,83,51,51,0.4,0.7
1,16,11,50,20,71,50,138,5,8,19,41,60,83,54,54,0.4,0.7
1,16,12,41,13,69,41,136,5,7,18,38,63,83,56,56,0.3,0.7
1,16,13,45,16,67,45,135,4,7,19,36,63,83,57,57,0.3,0.6
1,16,14,45,17,65,45,134,4,7,20,35,65,83,59,59,0.3,0.6
1,16,15,47,14,64,47,133,5,7,21,34,63,79,60,60,0.4,0.6
1,16,16,48,18,63,48,131,5,6,22,33,62,65,61,61,0.4,0.6
1,16,17,50,14,61,50,126,5,6,24,29,58,65,61,61,0.4,0.6
1,16,18,49,14,58,49,118,5,6,24,27,58,65,62,62,0.4,0.6
1,16,19,46,13,52,46,111,5,5,22,25,60,65,62,62,0.3,0.6
1,16,20,40,12,47,40,104,4,5,20,24,60,65,61,62,0.3,0.5
1,16,21,34,12,40,34,97,4,5,24,22,55,65,60,62,0.3,0.5
1,16,22,32,12,35,32,91,4,5,25,22,52,65,58,62,0.3,0.5
1,16,23,30,11,31,30,86,4,5,25,22,51,65,57,62,0.3,0.4
1,17,0,30,11,27,30,81,4,5,22,22,53,65,56,62,0.3,0.4
1,17,1,29,10,25,29,75,4,5,17,21,59,65,59,59,0.3,0.4
1,17,2,29,10,23,29,69,5,5,17,21,58,65,58,59,0.3,0.4
1,17,3,28,10,20,28,62,5,4,21,21,51,65,56,59,0.3,0.4
1,17,4,31,12,19,31,57,4,4,26,21,44,65,53,59,0.3,0.3
1,17,5,35,14,17,35,52,4,4,21,21,50,65,52,59,0.3,0.3
1,17,6,41,16,16,41,47,4,4,26,22,40,65,50,59,0.3,0.3
1,17,7,51,21,15,52,42,5,5,36,22,30,65,47,59,0.4,0.3
1,17,8,66,27,14,82,42,6,5,60,24,7,65,42,59,0.4,0.3
1,17,9,72,34,15,94,44,6,5,44,25,24,65,38,59,0.5,0.3
1,17,10,68,39,16,85,46,7,5,36,25,35,65,35,59,0.5,0.3
1,17,11,68,42,17,86,47,8,5,26,26,51,65,35,59,0.5,0.3
1,17,12,69,43,18,88,49,8,5,26,26,55,65,36,59,0.5,0.4
1,17,13,70,42,20,89,51,9,5,27,26,57,65,37,59,0.5,0.4
1,17,14,71,44,21,91,53,9,5,27,27,61,63,40,59,0.5,0.4
1,17,15,74,45,22,97,55,10,6,30,27,60,62,44,59,0.5,0.4
1,17,16,75,46,23,100,57,10,6,33,27,59,61,50,59,0.7,0.4
1,17,17,77,53,25,103,59,11,6,40,28,54,61,54,59,0.7,0.4
1,17,18,83,53,26,115,62,10,6,57,30,34,61,54,59,0.7,0.4
1,17,19,84,56,28,117,65,8,6,78,32,10,61,49,59,0.8,0.4
1,17,20,79,57,30,107,68,8,7,82,34,6,61,43,59,0.8,0.5
1,17,21,83,58,32,115,71,9,7,90,37,4,61,36,59,0.9,0.5
1,17,22,88,65,34,125,75,10,7,90,40,4,61,29,59,1,0.5
1,17,23,90,67,36,125,79,9,7,91,43,4,61,22,59,1,0.5
1,18,0,87,64,39,115,82,9,7,87,45,4,61,15,54,0.9,0.6
1,18,1,87,64,41,112,86,9,8,88,48,4,61,4,4,0.9,0.6
1,18,2,92,68,43,112,89,9,8,87,51,3,61,4,4,0.8,0.6
1,18,3,90,67,46,112,93,8,8,84,54,3,61,3,4,0.8,0.6
1,18,4,90,67,48,111,96,8,8,83,56,4,61,4,4,0.8,0.7
1,18,5,87,64,50,103,99,8,8,82,59,3,61,3,4,0.9,0.7
1,18,6,87,64,52,104,102,8,8,79,61,3,61,3,4,0.9,0.7
1,18,7,92,68,54,107,104,9,9,80,63,4,61,3,4,1,0.7
1,18,8,92,68,56,119,106,9,9,81,64,4,61,4,4,1.1,0.8
1,18,9,103,77,58,137,107,10,9,74,65,12,61,4,4,1,0.8
1,18,10,109,82,59,132,109,12,9,61,66,26,61,7,7,0.8,0.8
1,18,11,102,76,61,120,111,11,9,53,67,44,61,12,12,0.7,0.8
1,18,12,87,64,62,107,111,10,9,49,68,53,61,19,19,0.6,0.8
1,18,13,77,56,62,88,111,9,9,38,68,67,67,27,27,0.6,0.8
1,18,14,74,51,62,97,112,10,9,40,69,69,69,35,35,0.6,0.8
1,18,15,75,55,63,93,112,11,9,41,70,69,69,43,43,0.6,0.8
1,18,16,71,51,63,92,111,10,9,46,70,64,69,50,50,0.6,0.8
1,18,17,73,52,63,96,111,9,9,58,71,51,69,55,55,0.6,0.8
1,18,18,71,51,63,92,110,8,9,93,72,14,69,54,55,0.6,0.8
1,18,19,77,54,63,104,109,9,9,106,73,5,69,49,55,0.9,0.8
1,18,20,75,51,63,100,109,8,9,105,74,5,69,43,55,0.8,0.8
1,18,21,95,54,62,140,110,9,9,113,75,4,69,35,55,1.1,0.8
1,18,22,97,66,63,143,111,11,9,125,77,5,69,27,55,1.3,0.8
1,18,23,96,68,63,142,112,10,9,125,78,5,69,19,55,1.4,0.8
1,19,0,92,68,63,109,111,10,9,120,80,4,69,12,55,1.1,0.9
1,19,1,87,64,63,110,111,11,9,123,81,4,69,4,4,1.2,0.9
1,19,2,88,65,63,115,111,9,9,115,82,4,69,4,4,1,0.9
1,19,3,92,68,63,123,112,9,10,109,83,3,69,4,4,0.8,0.9
1,19,4,87,64,63,113,112,8,10,106,84,3,69,4,4,0.8,0.9
1,19,5,87,64,63,107,112,7,9,101,85,3,69,3,4,0.8,0.9
1,19,6,82,60,62,106,112,7,9,103,86,3,69,3,4,0.7,0.9
1,19,7,83,61,62,105,112,8,9,106,87,3,69,3,4,0.7,0.9
1,19,8,84,62,62,111,112,9,9,107,88,4,69,3,4,0.8,0.8
1,19,9,88,65,61,124,111,9,9,85,89,14,69,5,5,0.9,0.8
1,19,10,103,77,61,108,110,9,9,54,88,39,69,9,9,0.8,0.8
1,19,11,87,64,61,85,109,8,9,33,88,64,69,17,17,0.6,0.8
1,19,12,67,48,60,76,107,10,9,27,87,75,75,26,26,0.6,0.8
1,19,13,67,48,60,72,107,13,9,22,86,87,87,36,36,0.6,0.8
1,19,14,64,45,59,77,106,10,9,20,85,95,95,48,48,0.5,0.8
1,19,15,62,39,59,74,105,10,9,20,84,92,95,59,59,0.5,0.8
1,19,16,62,32,58,74,104,7,9,25,83,76,95,68,68,0.4,0.8
1,19,17,56,22,58,64,105,6,9,26,82,72,95,75,75,0.4,0.8
1,19,18,50,12,56,54,105,5,9,40,80,53,95,77,77,0.4,0.8
1,19,19,44,13,55,44,103,5,9,42,77,50,95,75,77,0.4,0.8
1,19,20,42,13,53,42,100,4,8,43,75,46,95,71,77,0.4,0.8
1,19,21,42,15,51,42,96,4,8,44,72,43,95,66,77,0.4,0.7
1,19,22,39,12,49,39,91,4,8,42,68,41,95,59,77,0.4,0.7
1,19,23,36,13,47,36,86,4,8,40,65,41,95,53,77,0.4,0.6
1,20,0,34,9,44,34,83,4,8,33,61,46,95,49,77,0.4,0.6
1,20,1,29,11,42,29,79,4,7,26,57,54,95,54,54,0.3,0.6
1,20,2,28,9,39,28,75,4,7,21,53,59,95,56,56,0.3,0.6
1,20,3,27,8,37,27,71,6,7,22,50,56,95,56,56,0.3,0.5
1,20,4,30,9,34,30,67,16,7,28,46,48,95,54,56,0.4,0.5
1,20,5,30,10,32,30,63,13,7,30,43,46,95,53,56,0.4,0.5
1,20,6,29,10,30,29,60,12,8,32,40,47,95,52,56,0.4,0.5
1,20,7,31,12,28,31,56,14,8,47,38,31,95,49,56,0.4,0.5
1,20,8,37,14,26,37,53,12,8,61,36,17,95,45,56,0.5,0.5
1,20,9,45,15,23,45,50,8,8,49,34,32,95,42,56,0.5,0.4
1,20,10,44,12,21,44,47,5,8,37,34,44,95,40,56,0.4,0.4
1,20,11,45,16,18,45,45,5,8,27,34,58,95,40,56,0.4,0.4
1,20,12,43,14,17,43,43,5,8,23,33,66,95,43,56,0.4,0.4
1,20,13,39,17,16,39,42,5,7,19,33,71,95,46,56,0.4,0.4
1,20,14,41,15,14,41,40,5,7,21,33,73,92,49,56,0.4,0.4
1,20,15,43,13,13,43,39,4,7,22,33,74,76,54,56,0.4,0.4
1,20,16,42,14,12,42,37,4,7,24,33,71,74,61,61,0.4,0.4
1,20,17,41,12,12,41,37,4,6,24,33,71,74,66,66,0.4,0.4
1,20,18,39.5,12.5,12,39.5,37,4,6,30.5,33,61.5,74,66.5,67,0.4,0.4
1,20,19,38,13,12,38,37,4,6,37,33,52,74,67,68,0.4,0.4
1,20,20,37,12,12,37,37,4,6,42,33,45,74,65,68,0.4,0.4
